userName,major,researchExp,industryExp,specialization,toeflScore,program,department,internExp,greV,greQ,journalPubs,greA,termAndYear,confPubs,ugCollege,univName,admit,topperCgpaScale,CgpaScale
0,165,11,40,1571,0.3821317440143159,2,1113,2,-0.6987666386394986,-0.7556545788175011,2.0,5.5,22,0.0,540,46,1,0.91,0.91
1,77,0,0,502,-0.1214068796278583,1,736,0,-0.8137345986364284,-0.7649481950392829,0.0,3.0,19,0.0,1679,40,1,0.85,0.828
2,89,0,26,2990,0.18509489128476947,1,467,3,-0.7907410066370425,-0.7587524508914284,0.0,3.0,23,0.0,1002,38,1,0.976,0.897
3,56,0,0,2001,0.18509489128476947,1,291,0,1.3476630493058523,1.0442090961342314,0.0,3.0,19,0.0,1671,21,1,0.95,0.86
4,56,0,0,2001,0.053736989465071855,1,467,0,-0.7677474146376565,-0.7649481950392829,0.0,3.0,19,0.0,972,48,1,0.0,0.0764
5,56,0,0,2001,0.20698787492138573,1,910,0,1.577598969299712,1.075187816873504,0.0,4.0,15,0.0,1625,4,1,0.0,0.653
6,89,0,0,3110,-0.340336715994021,2,649,0,-0.7907410066370425,-0.7990247878524827,0.0,4.5,17,0.0,378,3,1,0.88,0.76
7,56,0,0,2001,-0.07762091235462577,1,291,0,-0.8045371618366741,-0.7928290437046281,0.0,3.5,17,0.0,1625,14,1,0.76,0.6437
8,56,0,22,2001,-0.03383494508139323,1,346,1,-0.7907410066370425,-0.7866332995567736,0.0,3.5,23,0.0,638,42,1,0.85,0.758
11,137,0,0,2001,0.07562997310168812,1,207,0,-0.7769448514374109,-0.7773396833349918,0.0,3.0,17,0.0,74,20,1,0.91,0.8300000000000001
12,56,0,0,2001,0.07562997310168812,1,259,0,-0.7585499778379021,-0.7804375554089191,0.0,3.0,19,0.0,673,34,1,0.75,0.66
13,76,0,0,2001,-2.2012403251064043,1,531,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,15,0.0,1014,38,1,0.0,0.0
14,56,0,0,1687,0.11941594037492065,1,1290,0,0.7038424733230453,1.1061665376127765,0.0,3.5,15,0.0,103,9,1,0.8,0.7
15,137,0,35,885,0.0975229567383044,1,498,0,1.1637143133107646,1.0132303753949592,0.0,3.5,23,0.0,871,32,1,0.78,0.64
16,137,0,24,2001,-2.2012403251064043,1,635,0,-0.7585499778379021,-0.7804375554089191,0.0,3.0,23,0.0,1694,35,1,0.0,0.613
17,48,0,48,601,0.031844005828455584,1,467,12,-0.7585499778379021,-0.7835354274828463,0.0,3.0,23,0.0,1679,48,1,0.9,0.85
18,77,0,0,3041,0.3164527931044671,1,474,0,1.439637417303396,1.075187816873504,0.0,4.5,15,0.0,54,0,1,0.82,0.82
19,124,0,0,2001,0.053736989465071855,1,1360,0,-0.7907410066370425,-0.7928290437046281,0.0,3.0,17,0.0,1118,44,1,0.85,0.8
20,56,0,0,1701,0.36023876037769964,1,346,0,-0.7447538226382705,-0.7742418112610646,0.0,4.0,17,0.0,1218,13,1,0.0,0.72
21,221,0,0,3546,-2.2012403251064043,1,1387,0,-0.7907410066370425,-0.7711439391871374,0.0,0.0,0,0.0,642,28,1,0.0,0.0
22,122,0,0,1687,-2.2012403251064043,1,199,0,-0.7217602306388845,-0.7804375554089191,0.0,3.5,17,0.0,511,2,1,0.0,0.069
23,56,0,21,328,0.07562997310168812,1,967,5,-0.7907410066370425,-0.7680460671132101,0.0,3.0,23,0.0,515,35,1,0.96,0.82
24,89,0,0,2001,-0.07762091235462577,1,467,0,-0.7999384434367969,-0.7959269157785553,0.0,0.0,19,0.0,0,38,1,0.87,0.79
26,0,0,0,2001,-2.2012403251064043,1,320,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,24,0.0,1629,20,1,0.925,0.81
27,56,0,0,2001,0.18509489128476947,1,1452,0,-0.7677474146376565,-0.7835354274828463,0.0,3.0,19,0.0,530,44,1,0.96,0.9329999999999999
28,77,0,0,3209,0.009951022191839312,1,1481,0,-0.7585499778379021,-0.7680460671132101,0.0,3.5,19,0.0,1679,42,1,0.8623000000000001,0.8619
29,165,0,0,1922,0.2507738421946183,1,1162,0,-0.7355563858385161,-0.7680460671132101,0.0,3.5,44,0.0,638,13,1,0.79,0.73
30,197,0,18,2472,0.2507738421946183,1,997,5,-0.7217602306388845,-0.7618503229653556,0.0,4.5,23,0.0,269,53,1,0.89,0.85
31,48,0,0,1770,0.14130892401153694,1,199,0,-0.7953397250369196,-0.7897311716307008,0.0,4.0,17,0.0,871,20,1,0.0,0.0
32,56,0,0,216,0.0975229567383044,1,207,0,-0.7539512594380249,-0.7525567067435739,0.0,3.5,43,0.0,213,34,1,0.8699999999999999,0.79
33,77,0,0,498,0.0975229567383044,1,452,0,-0.7677474146376565,-0.7711439391871374,0.0,3.5,17,0.0,1679,43,1,0.0,0.8
34,109,0,0,2001,-0.1214068796278583,1,1470,0,-0.8413269090356916,-0.8052205320003372,0.0,3.0,23,0.0,559,20,1,0.975,0.975
35,137,0,0,1706,0.1632019076481532,1,967,0,-0.7309576674386391,-0.7711439391871374,0.0,4.0,22,0.0,1507,24,1,0.0,0.642
36,137,0,0,2001,0.1632019076481532,1,346,0,0.4279193693304137,1.1681239790913214,0.0,3.5,50,0.0,1279,25,1,0.94,0.8630000000000001
37,18,0,0,3179,0.3383457767410833,1,162,0,1.853522073292344,1.199102699830594,0.0,4.0,17,0.0,1343,5,1,0.0,0.8710000000000001
38,137,0,0,2001,0.20698787492138573,1,477,0,-0.7539512594380249,-0.7928290437046281,0.0,3.5,44,0.0,1679,47,1,0.78,0.71
39,115,0,0,2001,-2.2012403251064043,1,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,15,0.0,1026,14,1,0.0,0.0
40,56,0,0,1927,-0.055727928718009495,4,910,0,-0.7769448514374109,-0.7556545788175011,1.0,3.0,22,1.0,669,48,1,0.9,0.8300000000000001
41,79,0,0,1281,0.40402472765093217,1,792,0,-0.7033653570393757,-0.7587524508914284,1.0,4.0,23,0.0,1625,46,1,0.84,0.83
42,115,0,0,2001,0.0975229567383044,1,1474,0,0.6578552893242734,1.1061665376127765,0.0,3.0,15,0.0,1752,14,1,0.85,0.7536
43,21,0,0,2001,0.009951022191839312,1,467,0,-0.7631486962377793,-0.7556545788175011,0.0,3.0,22,0.0,940,0,1,0.82,0.71
44,56,0,0,2001,-0.07762091235462577,1,910,0,-0.7861422882371653,-0.8083184040742644,0.0,3.0,19,0.0,45,48,1,0.78,0.67
45,56,0,0,2001,0.0975229567383044,1,320,0,-0.7401551042383934,-0.7649481950392829,0.0,3.0,19,0.0,263,12,1,0.0,0.0
46,56,0,0,2001,-0.14329986326447458,1,199,0,-0.7585499778379021,-0.7866332995567736,0.0,3.0,19,0.0,1026,14,1,0.33,0.33
48,48,0,0,1801,0.18509489128476947,1,291,0,0.7498296573218172,1.1681239790913214,0.0,3.0,15,0.0,871,25,1,0.0,0.6919
49,77,0,0,2925,-0.2965507487207885,1,678,0,-0.7769448514374109,-0.8052205320003372,0.0,3.0,17,0.0,1152,21,1,0.0,0.67
50,36,0,0,2001,-0.09951389599124204,2,1,0,0.887791209318133,0.8893154924378689,0.0,3.5,15,0.0,1026,32,1,0.0,0.0
51,56,0,0,3269,-0.2089788141743234,1,207,0,-0.7953397250369196,-0.7866332995567736,0.0,2.5,23,0.0,638,11,1,0.0,0.6445000000000001
52,56,0,42,3243,-0.1870858305377071,1,199,0,-0.7999384434367969,-0.7959269157785553,0.0,3.0,23,0.0,1030,45,1,0.79,0.72
53,56,0,0,2097,-0.2308717978109397,1,326,0,-0.7585499778379021,-0.7835354274828463,0.0,3.0,19,0.0,385,20,1,0.89,0.775
54,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,13,1,0.0,0.0
55,77,0,24,2323,0.20698787492138573,1,495,0,-0.7677474146376565,-0.7773396833349918,2.0,3.5,22,0.0,288,0,1,0.951,0.937
56,77,0,0,1345,0.031844005828455584,1,505,0,0.9337783933169048,1.1061665376127765,0.0,3.0,17,0.0,871,42,1,0.73,0.65
57,56,0,0,2001,-2.04798943965009,1,207,0,-0.7861422882371653,-0.7959269157785553,0.0,3.0,42,0.0,1674,42,1,0.0,0.0
58,56,0,0,1147,-0.03383494508139323,1,367,0,0.9797655773156768,1.199102699830594,0.0,3.0,41,0.0,1524,21,1,0.95,0.8880000000000001
59,165,0,17,1469,0.14130892401153694,1,1113,0,-0.707964075439253,-0.8021226599264099,0.0,3.5,22,0.0,1657,35,1,0.93,0.8220000000000001
60,165,0,0,3351,-0.011941961444776958,1,1113,0,-0.7677474146376565,-0.7742418112610646,0.0,3.5,19,0.0,1160,0,1,0.9670000000000001,0.919
61,151,0,0,2001,-2.2012403251064043,1,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,19,0.0,1026,53,1,0.0,0.0
62,21,0,21,2001,-0.011941961444776958,1,967,1,-0.7677474146376565,-0.7525567067435739,1.0,3.0,23,1.0,517,0,1,0.91,0.7
64,137,0,0,2001,0.14130892401153694,1,387,0,-1.3195936226229197,-1.1304970997626984,0.0,5.5,19,0.0,1152,37,1,0.75,0.59
66,56,0,0,2001,-0.011941961444776958,1,320,0,1.1637143133107646,1.199102699830594,0.0,3.0,15,0.0,384,12,1,0.96,0.9209999999999999
67,75,0,0,2477,0.3821317440143159,2,827,0,-0.7447538226382705,-0.7525567067435739,0.0,4.0,19,0.0,782,13,1,1.0,0.995
69,77,0,0,2925,-0.03383494508139323,1,467,0,-0.7907410066370425,-0.7866332995567736,0.0,3.0,43,0.0,638,38,1,0.89,0.847
70,165,0,0,1077,0.22888085855800205,1,1140,0,-0.7493525410381477,-0.7804375554089191,0.0,4.5,19,0.0,1532,49,1,0.0,0.7849999999999999
71,165,12,0,1082,0.18509489128476947,1,1098,0,-0.7723461330375336,-0.7742418112610646,2.0,3.0,23,1.0,1679,20,1,0.947,0.857
72,137,0,0,2001,-2.2012403251064043,1,199,0,-0.7953397250369196,-0.7866332995567736,0.0,0.0,17,0.0,1152,6,1,0.0,0.7
73,0,0,0,2001,0.2945598094678508,1,207,0,-0.7401551042383934,-0.7742418112610646,0.0,4.0,23,0.0,743,49,1,0.97,0.784
74,56,0,0,749,-0.07762091235462577,1,467,0,-0.7631486962377793,-0.7649481950392829,0.0,3.0,23,0.0,1670,42,1,0.0,0.0
75,0,0,66,2001,-0.14329986326447458,1,291,0,-0.7861422882371653,-0.7928290437046281,0.0,3.0,23,0.0,511,53,1,0.81,0.7828
76,160,0,0,2001,-0.09951389599124204,2,1181,0,0.33594500133286986,1.1681239790913214,0.0,3.5,14,0.0,971,34,1,0.7559999999999999,0.711
78,56,0,0,427,0.11941594037492065,1,320,0,-0.7769448514374109,-0.7804375554089191,0.0,3.0,19,0.0,1597,44,1,0.85,0.7509999999999999
79,94,0,0,2001,-2.2012403251064043,1,1415,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,15,0.0,871,14,1,0.0,0.0
80,160,0,0,2001,0.40402472765093217,1,421,0,1.577598969299712,1.199102699830594,0.0,3.5,19,0.0,263,2,1,0.76,0.732
81,137,0,0,2001,0.2507738421946183,1,291,0,-0.7631486962377793,-0.7835354274828463,0.0,3.5,22,0.0,871,2,1,0.77,0.66
82,45,0,0,1977,0.11941594037492065,1,603,0,0.7498296573218172,1.1681239790913214,0.0,3.5,15,0.0,1688,29,1,0.97,0.74
83,77,0,0,83,0.18509489128476947,1,635,0,-0.7677474146376565,-0.7587524508914284,0.0,4.0,19,0.0,1625,7,1,1.0,0.8125
84,56,0,0,77,0.36023876037769964,1,207,0,1.9914836252886596,1.199102699830594,0.0,4.5,15,0.0,1342,27,1,0.98,0.8400000000000001
86,56,0,0,30,-0.1214068796278583,1,910,3,-0.7815435698372881,-0.7835354274828463,0.0,3.5,22,0.0,1674,42,1,0.82,0.75
87,234,0,0,2001,0.36023876037769964,1,1467,0,1.7615477052947996,1.0442090961342314,0.0,0.0,15,0.0,1152,24,1,0.0,0.775
88,77,0,0,2925,-2.2012403251064043,1,500,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,15,0.0,1142,11,1,0.0,0.78
89,137,0,0,2001,-0.16519284690109085,1,910,0,0.7038424733230453,0.5795282850451439,0.0,3.0,17,0.0,54,25,1,0.0,0.0
90,39,0,0,2001,-2.2012403251064043,4,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,17,0.0,1026,5,1,0.0,0.0
91,48,0,0,551,0.14130892401153694,1,467,0,0.9797655773156768,1.075187816873504,0.0,3.5,19,0.0,1298,20,1,0.8,0.6978
92,2,0,0,3294,-0.1214068796278583,1,115,0,-0.7723461330375336,-0.8083184040742644,0.0,3.0,23,0.0,1115,12,1,0.0,0.08199999999999999
93,56,0,0,1551,0.20698787492138573,1,372,0,-0.7585499778379021,-0.7866332995567736,0.0,4.0,19,0.0,871,0,1,0.74,0.62
94,56,0,0,1690,-0.2746577650841722,1,199,0,-0.7815435698372881,-0.7835354274828463,0.0,3.0,22,0.0,1671,14,1,0.9,0.5700000000000001
95,137,0,0,2001,0.20698787492138573,1,207,0,-0.6987666386394986,-0.7928290437046281,0.0,4.0,22,0.0,1111,2,1,0.98,0.8340000000000001
96,165,0,0,1412,0.36023876037769964,1,1101,0,1.8995092572911156,1.199102699830594,0.0,4.5,15,0.0,1553,20,1,0.87,0.7822
97,56,0,0,208,0.20698787492138573,1,387,0,-0.7309576674386391,-0.7773396833349918,0.0,3.5,22,0.0,1519,44,1,0.0,0.752
98,115,0,0,2001,0.07562997310168812,1,1019,0,1.2556886813083084,1.075187816873504,0.0,3.0,3,0.0,1657,13,1,0.92,0.861
99,18,0,0,2001,0.0975229567383044,1,1204,0,0.8418040253193609,0.9202942131771414,0.0,3.0,15,0.0,106,43,1,0.0,0.7
100,56,0,0,2001,0.031844005828455584,1,967,0,-0.7447538226382705,-0.7928290437046281,0.0,3.0,22,0.0,1383,47,1,0.0,0.67
101,137,0,0,2001,0.18509489128476947,1,108,0,-1.3149949042230424,-1.1273992276887712,0.0,4.0,17,0.0,1187,25,1,0.85,0.8409
104,56,0,0,2001,-2.2012403251064043,1,199,0,-0.7447538226382705,-0.7773396833349918,0.0,4.0,19,0.0,1200,14,1,0.0,0.72
105,77,0,0,2001,-0.2746577650841722,1,1368,0,0.887791209318133,1.1371452583520492,0.0,2.5,15,0.0,669,40,1,0.8800000000000001,0.8099999999999999
106,56,0,0,208,0.3164527931044671,1,291,0,0.7498296573218172,1.199102699830594,0.0,4.0,19,0.0,1706,29,1,0.0,0.882
107,24,0,0,911,-0.011941961444776958,1,901,0,-0.7585499778379021,-0.7711439391871374,0.0,3.5,22,0.0,1160,20,1,0.93,0.8390000000000001
108,56,0,0,2001,0.11941594037492065,1,967,0,0.9337783933169048,1.199102699830594,0.0,4.0,15,0.0,1298,21,1,0.8,0.792
109,83,0,0,2997,0.18509489128476947,1,736,0,1.0717399453132208,1.1061665376127765,0.0,3.0,37,0.0,54,45,1,0.82,0.77
110,137,0,0,2001,0.22888085855800205,1,736,0,-1.3149949042230424,-1.1304970997626984,0.0,4.0,22,0.0,638,24,1,0.0,0.9625
111,89,0,0,2001,0.053736989465071855,1,474,0,-0.7677474146376565,-0.7680460671132101,0.0,3.0,19,0.0,136,37,1,0.0,0.825
112,49,0,56,2001,-0.07762091235462577,1,1,0,-0.7585499778379021,-0.7711439391871374,0.0,0.0,23,0.0,1026,14,1,0.0,0.852
113,28,0,0,3595,0.031844005828455584,1,320,0,1.3476630493058523,1.199102699830594,0.0,3.0,17,0.0,1187,2,1,0.78,0.65
114,48,0,0,2001,0.2726668258312346,1,291,0,-0.7401551042383934,-0.7742418112610646,0.0,4.0,22,0.0,871,47,1,0.8,0.67
115,36,0,0,2001,0.2507738421946183,1,219,0,-0.7493525410381477,-0.7680460671132101,0.0,4.0,22,0.0,253,44,1,0.8311,0.8229000000000001
116,56,0,36,944,0.22888085855800205,1,320,3,-0.7447538226382705,-0.7711439391871374,0.0,3.0,23,0.0,44,14,1,0.93,0.722
118,90,0,0,2802,0.20698787492138573,1,635,0,-0.7677474146376565,-0.7680460671132101,0.0,3.5,22,0.0,1694,34,1,0.79,0.72
120,77,0,0,2001,0.1632019076481532,1,635,0,-0.7677474146376565,-0.7804375554089191,0.0,3.0,17,0.0,1108,19,1,0.97,0.8400000000000001
121,201,0,0,2001,-0.03383494508139323,1,691,0,0.5658809213267295,1.1371452583520492,0.0,2.5,15,0.0,1252,37,1,0.0,0.61
122,77,0,0,2103,0.07562997310168812,1,1392,0,1.485624601302168,0.8893154924378689,0.0,3.5,17,0.0,871,33,1,0.0,0.59
123,89,24,40,669,0.031844005828455584,0,695,2,-0.7677474146376565,-0.7525567067435739,1.0,3.5,23,0.0,972,40,1,0.956,0.9059999999999999
124,56,0,0,648,0.2726668258312346,1,291,0,1.669573337297256,1.199102699830594,0.0,5.0,11,0.0,1625,21,1,0.7088,0.7088
126,94,0,46,2697,0.22888085855800205,1,573,0,-0.7493525410381477,-0.7711439391871374,0.0,4.0,52,0.0,1593,25,1,0.0,0.7098
127,165,12,0,2886,0.18509489128476947,1,1113,12,-0.7631486962377793,-0.7587524508914284,1.0,3.5,23,1.0,99,13,1,0.93,0.799
129,137,0,0,2001,0.14130892401153694,1,1113,0,-0.7263589490387617,-0.7680460671132101,0.0,3.5,23,0.0,127,25,1,0.0,0.69
130,115,0,0,2688,-0.055727928718009495,1,919,0,-0.7585499778379021,-0.7897311716307008,0.0,3.5,22,0.0,1414,3,1,0.79,0.77
131,115,0,22,2180,-2.2012403251064043,1,1113,0,-0.7585499778379021,-0.7587524508914284,0.0,3.0,22,0.0,1095,3,1,0.88,0.7120000000000001
132,56,0,0,2001,0.0975229567383044,1,736,0,0.4279193693304137,1.199102699830594,0.0,3.5,19,0.0,384,0,1,0.9540000000000001,0.8009999999999999
133,77,0,0,2575,0.11941594037492065,1,457,0,0.243970633335326,1.1681239790913214,0.0,3.5,11,0.0,1285,11,1,0.73,0.608
135,77,0,0,3050,0.20698787492138573,1,680,0,-0.7493525410381477,-0.7587524508914284,0.0,3.5,22,0.0,1625,40,1,0.8057,0.8057
137,137,0,47,372,0.11941594037492065,1,467,0,-0.7677474146376565,-0.7618503229653556,0.0,4.0,44,0.0,54,34,1,0.9,0.7334
139,217,0,41,2001,0.2507738421946183,1,678,0,-0.7355563858385161,-0.7525567067435739,0.0,5.0,23,0.0,1658,23,1,0.777,0.7267
140,115,0,0,2368,-0.09951389599124204,1,1113,0,0.6118681053255014,1.1061665376127765,0.0,3.0,17,0.0,1279,24,1,0.95,0.778
141,94,0,36,2001,0.009951022191839312,1,1131,8,-0.7723461330375336,-0.7804375554089191,0.0,4.0,22,0.0,99,14,1,1.0,0.85
142,123,0,0,2001,-0.2308717978109397,1,467,0,1.577598969299712,1.0132303753949592,0.0,3.0,17,0.0,1188,35,1,0.0,0.9
143,56,0,24,2001,0.22888085855800205,1,967,12,-1.4575551746192354,-0.7773396833349918,0.0,0.0,23,0.0,50,32,1,0.86,0.86
144,0,0,0,1985,0.36023876037769964,1,1,0,-0.7539512594380249,-0.7773396833349918,0.0,3.5,23,0.0,1026,49,1,0.0,0.0
145,56,8,0,2001,-0.011941961444776958,1,207,6,-0.7585499778379021,-0.7742418112610646,0.0,3.0,23,1.0,1363,14,1,0.7959999999999999,0.732
146,115,0,0,2001,0.11941594037492065,1,487,0,-0.7723461330375336,-0.7835354274828463,0.0,3.0,42,0.0,188,45,1,0.78,0.62
147,56,0,0,2001,-0.3622296996306373,1,320,0,-0.8091358802365513,-0.7866332995567736,0.0,2.5,23,0.0,46,45,1,0.0,0.6759999999999999
148,77,0,0,2323,0.3164527931044671,1,603,0,1.3016758653070803,1.1371452583520492,0.0,3.5,15,0.0,1679,0,1,0.862,0.774
149,137,0,36,378,-0.03383494508139323,1,709,0,-0.7723461330375336,-0.7804375554089191,0.0,3.0,23,0.0,1659,23,1,0.83,0.66
150,48,0,0,2925,0.14130892401153694,1,1368,6,-0.7401551042383934,-0.7928290437046281,0.0,3.5,23,0.0,1674,23,1,0.0,0.67
151,48,0,0,2032,-2.2012403251064043,1,736,0,1.439637417303396,1.0132303753949592,0.0,4.5,17,0.0,1679,9,1,0.78,0.64
152,2,0,0,102,0.2507738421946183,1,1098,0,-0.7171615122390074,-0.7711439391871374,0.0,3.5,22,0.0,871,49,1,0.74,0.63
153,77,0,0,501,0.07562997310168812,1,477,0,1.5316117853009399,0.9512729339164141,0.0,4.0,17,0.0,1146,35,1,0.82,0.6599999999999999
154,48,0,0,552,-0.09951389599124204,1,467,0,1.623586153298484,1.199102699830594,0.0,2.5,17,0.0,1660,47,1,0.0,0.8099999999999999
156,165,3,0,419,0.07562997310168812,1,1113,6,-0.7861422882371653,-0.7866332995567736,0.0,3.0,23,0.0,868,47,1,0.972,0.966
157,56,0,25,887,-0.011941961444776958,1,320,0,-0.7723461330375336,-0.7742418112610646,0.0,3.5,23,0.0,34,47,1,0.96,0.8400000000000001
158,169,0,0,2001,-2.2012403251064043,3,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,32,0.0,1026,37,1,0.0,0.0
159,0,0,0,2001,0.22888085855800205,1,914,0,-0.7585499778379021,-0.7959269157785553,0.0,5.0,22,0.0,1195,35,1,0.0,0.74
160,89,0,0,2001,-0.011941961444776958,1,467,0,-0.7677474146376565,-0.7680460671132101,0.0,3.5,22,0.0,99,42,1,0.96,0.7490000000000001
161,21,0,58,1439,-2.2012403251064043,1,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,22,0.0,99,32,1,0.0,0.0
162,77,0,27,2343,0.0975229567383044,1,477,0,-0.7493525410381477,-0.7680460671132101,0.0,3.5,45,1.0,997,51,1,0.0,0.701
163,56,0,0,2001,0.0975229567383044,1,967,0,-0.7677474146376565,-0.7587524508914284,0.0,3.5,22,0.0,145,44,1,0.84,0.81
165,56,0,0,2767,0.22888085855800205,1,291,0,0.6578552893242734,1.0442090961342314,0.0,4.5,41,0.0,1152,13,1,0.78,0.7
167,56,0,0,669,-0.1214068796278583,1,467,0,-0.7539512594380249,-0.7742418112610646,0.0,4.0,19,0.0,1306,13,1,0.85,0.816
168,81,0,0,2971,0.14130892401153694,1,736,0,0.33594500133286986,1.1061665376127765,0.0,3.5,17,0.0,1679,47,1,0.0,0.7646
169,137,0,0,2001,0.3383457767410833,1,967,0,2.083457993286203,0.7654006094807789,0.0,3.5,17,0.0,54,47,1,0.0,0.71
170,115,0,0,1747,-0.03383494508139323,1,1140,0,-0.7677474146376565,-0.8114162761481917,0.0,3.0,19,0.0,54,52,1,0.0,0.762
171,123,0,0,2001,-0.2089788141743234,1,320,0,-0.7585499778379021,-0.7959269157785553,0.0,3.0,44,0.0,1152,45,1,0.74,0.53
172,48,0,30,901,0.11941594037492065,1,320,0,-0.7401551042383934,-0.7804375554089191,0.0,4.0,23,0.0,215,0,1,0.94,0.94
173,115,0,0,1867,-0.2089788141743234,1,1168,0,-0.0319524706573056,0.9512729339164141,0.0,3.0,17,0.0,1279,11,1,0.0,0.782
174,56,0,0,2001,-0.07762091235462577,1,910,0,-0.7815435698372881,-0.7773396833349918,0.0,3.0,42,0.0,115,15,1,0.85,0.77
175,80,10,10,2001,0.20698787492138573,1,590,4,-0.7447538226382705,-0.7711439391871374,0.0,3.0,23,1.0,181,31,1,0.89,0.7230000000000001
176,148,0,0,2001,0.2507738421946183,1,545,0,-0.7447538226382705,-0.7773396833349918,0.0,3.5,22,0.0,954,2,1,0.0,0.8340000000000001
177,14,0,0,3175,-0.16519284690109085,1,1322,0,-0.7769448514374109,-0.7928290437046281,0.0,3.5,0,0.0,1694,0,1,0.715,0.715
178,77,0,14,2306,0.0975229567383044,1,599,1,-0.7815435698372881,-0.7680460671132101,0.0,3.0,45,0.0,1673,0,1,0.0,0.8859999999999999
179,14,0,0,3382,-0.03383494508139323,1,139,0,-0.7861422882371653,-0.8083184040742644,0.0,0.0,19,0.0,1356,45,1,0.8800000000000001,0.8400000000000001
180,56,0,0,2049,-2.2012403251064043,1,1,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,15,0.0,1026,52,1,0.0,0.0
181,137,0,0,1701,0.1632019076481532,1,387,0,-0.7677474146376565,-0.7928290437046281,0.0,4.5,41,0.0,423,25,1,0.78,0.63
182,56,0,0,2038,0.031844005828455584,1,207,0,-0.7723461330375336,-0.7897311716307008,0.0,3.0,19,0.0,1456,32,1,0.88,0.84
183,56,0,0,2001,-2.2012403251064043,1,199,0,-1.4575551746192354,-1.2791949593112064,0.0,0.0,0,0.0,54,36,1,0.8800000000000001,0.8800000000000001
184,165,0,0,2849,0.1632019076481532,1,1140,0,0.6578552893242734,1.075187816873504,0.0,3.0,17,0.0,1456,0,1,0.94,0.8150000000000001
185,56,0,0,970,-0.340336715994021,1,276,0,-0.7401551042383934,-0.8392971248135369,0.0,2.0,17,0.0,871,45,1,0.0,0.0
186,56,0,36,2001,0.031844005828455584,1,966,0,-0.7861422882371653,-0.7773396833349918,0.0,3.0,23,0.0,1631,14,1,0.0,0.7223
187,115,0,0,2505,0.4259177112875485,1,1113,0,1.2556886813083084,1.199102699830594,0.0,3.5,15,0.0,1115,24,1,0.95,0.89
188,89,0,0,2001,0.031844005828455584,1,709,0,0.33594500133286986,1.0132303753949592,0.0,3.0,41,0.0,1176,35,1,0.0,0.0
189,165,0,0,1072,-0.2746577650841722,1,1140,0,-0.7493525410381477,-0.7711439391871374,0.0,3.0,19,0.0,1625,52,1,0.67,0.59
190,89,2,0,2564,0.3821317440143159,1,467,4,-0.7217602306388845,-0.7587524508914284,0.0,4.0,23,0.0,46,40,1,0.965,0.949
191,56,0,0,1808,-2.2012403251064043,1,910,0,-0.7217602306388845,-0.7804375554089191,0.0,4.0,19,0.0,511,2,1,0.79,0.677
192,56,0,0,1499,-2.2012403251064043,1,320,0,-0.7217602306388845,-0.7680460671132101,0.0,4.5,19,0.0,563,32,1,0.88,0.75
194,101,0,0,2001,0.14130892401153694,1,1430,0,0.7498296573218172,1.199102699830594,0.0,4.0,19,0.0,1519,47,1,0.78,0.58
195,75,0,0,1109,0.0975229567383044,1,467,0,-0.7355563858385161,-0.7897311716307008,0.0,3.5,43,0.0,638,23,1,0.87,0.73
196,137,0,37,885,0.07562997310168812,1,140,6,-0.7769448514374109,-0.7804375554089191,0.0,3.0,23,0.0,160,23,1,0.86,0.7
197,56,0,0,2001,0.22888085855800205,1,326,0,1.0717399453132208,1.1681239790913214,0.0,3.5,15,0.0,378,47,1,0.0,0.7559999999999999
198,48,0,0,256,-2.2012403251064043,1,766,0,1.2556886813083084,1.075187816873504,0.0,3.0,17,0.0,1691,47,1,0.87,0.75
199,75,0,0,1281,0.053736989465071855,1,792,0,-0.7723461330375336,-0.7804375554089191,0.0,3.0,42,0.0,1631,42,1,0.78,0.67
200,56,0,23,705,-0.25276478144755593,1,318,0,-0.7815435698372881,-0.7990247878524827,1.0,3.0,24,1.0,1381,47,1,0.72,0.7
201,137,0,0,2001,-0.03383494508139323,1,1,0,-0.7723461330375336,-0.7804375554089191,0.0,3.0,24,0.0,1026,23,1,0.0,0.0
202,137,0,24,2001,-0.2089788141743234,1,320,0,-0.7999384434367969,-0.7897311716307008,0.0,3.0,44,0.0,1694,42,1,0.76,0.5920000000000001
205,56,0,0,1147,0.18509489128476947,1,346,0,1.2556886813083084,1.199102699830594,0.0,4.0,17,0.0,905,0,1,0.0,0.7709999999999999
206,56,0,0,2001,0.031844005828455584,1,967,0,1.0257527613144488,1.075187816873504,0.0,3.5,15,0.0,1671,35,1,0.95,0.8400000000000001
207,56,0,0,2001,0.1632019076481532,1,177,0,0.887791209318133,1.075187816873504,0.0,3.5,17,0.0,464,47,1,0.0,0.73
